eeg_value,state
64,Fatigue
67,Fatigue
64,Fatigue
68,Fatigue
62,Fatigue
68,Fatigue
63,Fatigue
67,Fatigue
64,Fatigue
70,Fatigue
64,Fatigue
69,Fatigue
63,Fatigue
68,Fatigue
64,Fatigue
68,Fatigue
63,Fatigue
65,Fatigue
62,Fatigue
64,Fatigue
62,Fatigue
69,Fatigue
64,Fatigue
69,Fatigue
64,Fatigue
65,Fatigue
64,Fatigue
67,Fatigue
64,Fatigue
69,Fatigue
64,Fatigue
65,Fatigue
62,Fatigue
67,Fatigue
64,Fatigue
69,Fatigue
61,Fatigue
66,Fatigue
64,Fatigue
67,Fatigue
65,Fatigue
66,Fatigue
61,Fatigue
66,Fatigue
64,Fatigue
66,Fatigue
64,Fatigue
67,Fatigue
65,Fatigue
68,Fatigue
63,Fatigue
68,Fatigue
64,Fatigue
67,Fatigue
64,Fatigue
69,Fatigue
65,Fatigue
68,Fatigue
64,Fatigue
66,Fatigue
65,Fatigue
67,Fatigue
62,Fatigue
64,Fatigue
62,Fatigue
68,Fatigue
60,Fatigue
64,Fatigue
61,Fatigue
62,Fatigue
64,Fatigue
69,Fatigue
62,Fatigue
65,Fatigue
57,Fatigue
64,Fatigue
63,Fatigue
65,Fatigue
59,Fatigue
65,Fatigue
61,Fatigue
65,Fatigue
62,Fatigue
66,Fatigue
62,Fatigue
65,Fatigue
63,Fatigue
65,Fatigue
61,Fatigue
64,Fatigue
64,Fatigue
68,Fatigue
62,Fatigue
67,Fatigue
64,Fatigue
68,Fatigue
65,Fatigue
68,Fatigue
64,Fatigue
67,Fatigue
61,Fatigue
65,Fatigue
61,Fatigue
64,Fatigue
63,Fatigue
66,Fatigue
60,Fatigue
64,Fatigue
59,Fatigue
64,Fatigue
61,Fatigue
66,Fatigue
64,Fatigue
67,Fatigue
61,Fatigue
70,Fatigue
64,Fatigue
67,Fatigue
64,Fatigue
71,Fatigue
64,Fatigue
68,Fatigue
65,Fatigue
69,Fatigue
64,Fatigue
68,Fatigue
64,Fatigue
70,Fatigue
64,Fatigue
70,Fatigue
64,Fatigue
69,Fatigue
64,Fatigue
68,Fatigue
64,Fatigue
70,Fatigue
62,Fatigue
70,Fatigue
64,Fatigue
69,Fatigue
65,Fatigue
68,Fatigue
65,Fatigue
67,Fatigue
64,Fatigue
70,Fatigue
64,Fatigue
69,Fatigue
64,Fatigue
71,Fatigue
65,Fatigue
69,Fatigue
65,Fatigue
69,Fatigue
65,Fatigue
71,Fatigue
65,Fatigue
71,Fatigue
64,Fatigue
70,Fatigue
66,Fatigue
68,Fatigue
64,Fatigue
67,Fatigue
64,Fatigue
68,Fatigue
64,Fatigue
69,Fatigue
65,Fatigue
70,Fatigue
64,Fatigue
67,Fatigue
63,Fatigue
70,Fatigue
64,Fatigue
70,Fatigue
62,Fatigue
70,Fatigue
66,Fatigue
67,Fatigue
66,Fatigue
69,Fatigue
64,Fatigue
67,Fatigue
64,Fatigue
69,Fatigue
65,Fatigue
71,Fatigue
64,Fatigue
64,Fatigue
65,Fatigue
68,Fatigue
65,Fatigue
70,Fatigue
64,Fatigue
69,Fatigue
65,Fatigue
69,Fatigue
64,Fatigue
70,Fatigue
64,Fatigue
70,Fatigue
64,Fatigue
72,Fatigue
56,Fatigue
69,Fatigue
64,Fatigue
69,Fatigue
64,Fatigue
69,Fatigue
67,Fatigue
70,Fatigue
58,Fatigue
70,Fatigue
64,Fatigue
69,Fatigue
64,Fatigue
71,Fatigue
64,Fatigue
69,Fatigue
66,Fatigue
69,Fatigue
66,Fatigue
67,Fatigue
62,Fatigue
69,Fatigue
64,Fatigue
70,Fatigue
66,Fatigue
66,Fatigue
64,Fatigue
69,Fatigue
65,Fatigue
68,Fatigue
61,Fatigue
68,Fatigue
64,Fatigue
71,Fatigue
64,Fatigue
68,Fatigue
61,Fatigue
65,Fatigue
63,Fatigue
65,Fatigue
63,Fatigue
69,Fatigue
61,Fatigue
69,Fatigue
65,Fatigue
71,Fatigue
64,Fatigue
68,Fatigue
64,Fatigue
67,Fatigue
65,Fatigue
69,Fatigue
64,Fatigue
69,Fatigue
64,Fatigue
69,Fatigue
65,Fatigue
70,Fatigue
64,Fatigue
66,Fatigue
61,Fatigue
68,Fatigue
64,Fatigue
67,Fatigue
64,Fatigue
67,Fatigue
65,Fatigue
70,Fatigue
65,Fatigue
69,Fatigue
64,Fatigue
68,Fatigue
64,Fatigue
69,Fatigue
64,Fatigue
68,Fatigue
64,Fatigue
71,Fatigue
65,Fatigue
69,Fatigue
64,Fatigue
70,Fatigue
65,Fatigue
73,Fatigue
64,Fatigue
69,Fatigue
64,Fatigue
70,Fatigue
64,Fatigue
69,Fatigue
64,Fatigue
71,Fatigue
64,Fatigue
67,Fatigue
64,Fatigue
80,Fatigue
64,Fatigue
70,Fatigue
64,Fatigue
68,Fatigue
64,Fatigue
66,Fatigue
64,Fatigue
70,Fatigue
64,Fatigue
66,Fatigue
64,Fatigue
65,Fatigue
62,Fatigue
69,Fatigue
64,Fatigue
67,Fatigue
64,Fatigue
68,Fatigue
62,Fatigue
67,Fatigue
64,Fatigue
66,Fatigue
60,Fatigue
66,Fatigue
64,Fatigue
64,Fatigue
62,Fatigue
66,Fatigue
64,Fatigue
65,Fatigue
63,Fatigue
67,Fatigue
62,Fatigue
69,Fatigue
64,Fatigue
70,Fatigue
64,Fatigue
62,Fatigue
64,Fatigue
66,Fatigue
65,Fatigue
65,Fatigue
63,Fatigue
67,Fatigue
64,Fatigue
67,Fatigue
64,Fatigue
69,Fatigue
64,Fatigue
70,Fatigue
64,Fatigue
71,Fatigue
64,Fatigue
69,Fatigue
63,Fatigue
69,Fatigue
64,Fatigue
67,Fatigue
63,Fatigue
69,Fatigue
66,Fatigue
70,Fatigue
66,Fatigue
69,Fatigue
64,Fatigue
