eeg_value,state
88,Panic
88,Panic
88,Panic
88,Panic
88,Panic
88,Panic
88,Panic
88,Panic
90,Panic
88,Panic
88,Panic
88,Panic
89,Panic
89,Panic
89,Panic
89,Panic
88,Panic
88,Panic
88,Panic
88,Panic
88,Panic
87,Panic
88,Panic
88,Panic
88,Panic
88,Panic
88,Panic
88,Panic
89,Panic
89,Panic
88,Panic
88,Panic
90,Panic
88,Panic
88,Panic
89,Panic
88,Panic
89,Panic
89,Panic
88,Panic
89,Panic
89,Panic
88,Panic
89,Panic
90,Panic
89,Panic
88,Panic
89,Panic
88,Panic
89,Panic
88,Panic
88,Panic
