eeg_value,state
41,Distraction
43,Distraction
43,Distraction
45,Distraction
42,Distraction
45,Distraction
45,Distraction
44,Distraction
43,Distraction
43,Distraction
43,Distraction
43,Distraction
43,Distraction
39,Distraction
42,Distraction
43,Distraction
45,Distraction
45,Distraction
42,Distraction
44,Distraction
44,Distraction
43,Distraction
42,Distraction
43,Distraction
42,Distraction
45,Distraction
43,Distraction
43,Distraction
43,Distraction
46,Distraction
42,Distraction
43,Distraction
45,Distraction
39,Distraction
45,Distraction
46,Distraction
43,Distraction
45,Distraction
41,Distraction
41,Distraction
43,Distraction
43,Distraction
43,Distraction
41,Distraction
41,Distraction
41,Distraction
42,Distraction
44,Distraction
42,Distraction
44,Distraction
42,Distraction
44,Distraction
41,Distraction
42,Distraction
44,Distraction
43,Distraction
42,Distraction
43,Distraction
46,Distraction
45,Distraction
43,Distraction
43,Distraction
47,Distraction
43,Distraction
43,Distraction
43,Distraction
48,Distraction
45,Distraction
43,Distraction
43,Distraction
44,Distraction
42,Distraction
43,Distraction
44,Distraction
44,Distraction
39,Distraction
43,Distraction
43,Distraction
44,Distraction
46,Distraction
44,Distraction
41,Distraction
43,Distraction
42,Distraction
43,Distraction
43,Distraction
42,Distraction
42,Distraction
44,Distraction
43,Distraction
43,Distraction
44,Distraction
43,Distraction
43,Distraction
43,Distraction
44,Distraction
45,Distraction
44,Distraction
43,Distraction
46,Distraction
48,Distraction
43,Distraction
43,Distraction
43,Distraction
45,Distraction
46,Distraction
43,Distraction
42,Distraction
42,Distraction
45,Distraction
42,Distraction
45,Distraction
43,Distraction
44,Distraction
45,Distraction
43,Distraction
43,Distraction
44,Distraction
44,Distraction
41,Distraction
42,Distraction
42,Distraction
44,Distraction
45,Distraction
45,Distraction
44,Distraction
43,Distraction
44,Distraction
45,Distraction
43,Distraction
43,Distraction
42,Distraction
41,Distraction
43,Distraction
45,Distraction
46,Distraction
42,Distraction
45,Distraction
48,Distraction
45,Distraction
45,Distraction
42,Distraction
44,Distraction
43,Distraction
42,Distraction
43,Distraction
43,Distraction
43,Distraction
45,Distraction
43,Distraction
42,Distraction
45,Distraction
45,Distraction
45,Distraction
45,Distraction
47,Distraction
47,Distraction
43,Distraction
42,Distraction
46,Distraction
45,Distraction
42,Distraction
46,Distraction
39,Distraction
41,Distraction
43,Distraction
44,Distraction
45,Distraction
45,Distraction
46,Distraction
45,Distraction
44,Distraction
43,Distraction
46,Distraction
46,Distraction
45,Distraction
45,Distraction
45,Distraction
45,Distraction
42,Distraction
42,Distraction
41,Distraction
37,Distraction
37,Distraction
43,Distraction
39,Distraction
38,Distraction
38,Distraction
37,Distraction
40,Distraction
42,Distraction
39,Distraction
41,Distraction
37,Distraction
38,Distraction
37,Distraction
37,Distraction
39,Distraction
39,Distraction
37,Distraction
39,Distraction
37,Distraction
39,Distraction
39,Distraction
39,Distraction
