mean,std,var,max,min,range,diff_mean,diff_std,skew,kurt,state
18.828006052013244,19.962176687423742,15.295097359940087,50.0,-6.0,56.0,-0.0005641176501999229,5.365831191775543,-0.12210330240359715,0.23313748380712798,Panic
18.844753199833942,19.949103353834793,15.567675926386196,55.0,-6.0,61.0,-0.05238592106913177,5.5321207041775065,0.5188786613117495,2.9771953402370657,Panic
18.68181813077133,19.657339302118388,14.615270056543233,55.0,-6.0,61.0,0.023457595837396945,5.5708061955780535,0.49916524391667993,2.143246069595346,Panic
18.23143986949308,18.95880847057599,13.423690774526241,49.0,-6.0,55.0,0.027729045279799112,5.143074892057342,-0.0390455207863981,-0.5706106350938848,Panic
22.48,3.284098981828803,10.78530612244898,37.0,16.0,21.0,-0.2857142857142857,2.6496052844273437,1.606966540144875,6.648420117496428,Distraction
21.48,2.012613287469294,4.050612244897959,26.0,16.0,10.0,-0.061224489795918366,2.0344799592786296,-0.07129562788156275,0.36342619301997514,Distraction
21.82,1.769238277234769,3.130204081632653,25.0,17.0,8.0,0.04081632653061224,2.702675799364056,-0.10703266047569898,0.1904219519220467,Distraction
22.78,2.0029569977145982,4.011836734693877,26.0,17.0,9.0,0.061224489795918366,2.6833436594111997,-0.43049841549275564,0.2621433238792519,Distraction
23.66,1.779818839669031,3.1677551020408163,27.0,19.0,8.0,-0.10204081632653061,1.9716862974309286,-0.34202855874992827,-0.12781302930615945,Distraction
23.08,2.1173722644170176,4.4832653061224494,27.0,18.0,9.0,-0.061224489795918366,1.9836902661588354,-0.32415744392133977,-0.11491020605757418,Distraction
21.92,2.248264636903543,5.054693877551021,27.0,17.0,10.0,-0.02040816326530612,2.411619795383257,-0.14316238390330288,-0.2910640131813631,Distraction
21.28,2.4078104203629,5.797551020408164,26.0,17.0,9.0,0.061224489795918366,2.5746659245567605,0.2958579084856779,-0.7821985250121326,Distraction
21.8,2.449489742783178,6.0,27.0,18.0,9.0,0.0,2.424366106925306,0.1284454655370989,-0.7960811984368217,Distraction
21.88,2.361597522259637,5.577142857142857,27.0,17.0,10.0,0.0,2.6802375770419595,-0.41244086329796,-0.17908103696958788,Distraction
23.96,3.9277141921873855,15.426938775510205,31.0,17.0,14.0,0.02040816326530612,3.1265146266975576,0.10059151447520438,-0.7790791564644834,Distraction
27.46,2.7045690742798607,7.314693877551022,31.0,18.0,13.0,0.10204081632653061,2.9571421529273394,-1.266377042319131,1.8997950084064383,Distraction
25.64,3.336624225844108,11.133061224489794,31.0,19.0,12.0,-0.14285714285714285,2.2314999074019015,-0.31390039103083706,-1.1654728910353973,Distraction
22.92,1.988128029384549,3.95265306122449,28.0,18.0,10.0,-0.14285714285714285,2.2677868380553634,0.22861334450410306,0.7901388032787051,Distraction
22.72,1.9063802648699744,3.634285714285714,26.0,17.0,9.0,-0.04081632653061224,2.6026609905191607,-0.7036179805694768,1.2451783969459855,Distraction
22.42,2.186134413404031,4.7791836734693875,26.0,17.0,9.0,0.0,2.4660966430902955,-0.6628492848863584,-0.12573482635836486,Distraction
22.38,1.748351993700797,3.0567346938775515,26.0,18.0,8.0,0.08163265306122448,1.5757956810200784,-0.6622798240512349,0.696207842073294,Distraction
22.8,1.616244071283537,2.6122448979591835,26.0,18.0,8.0,0.061224489795918366,2.2260806893099403,0.21751819929078237,0.9102614382480052,Distraction
24.02,4.083265999722501,16.673061224489796,47.0,18.0,29.0,0.4897959183673469,4.468129540535251,3.5878061709550573,20.331381721928118,Distraction
27.4,4.615855548972432,21.306122448979593,47.0,19.0,28.0,0.08163265306122448,4.767392367689616,1.1114965813818398,5.601172346797178,Distraction
29.1,1.8210783977117087,3.3163265306122445,33.0,22.0,11.0,0.04081632653061224,1.979065783249087,-0.9567450223433588,3.7999867052750904,Distraction
28.94,1.8996240229507073,3.608571428571429,33.0,22.0,11.0,0.08163265306122448,2.0387744887742327,-0.4873895004185474,3.063067032062489,Distraction
29.06,2.024442478051371,4.098367346938776,33.0,23.0,10.0,-0.061224489795918366,1.910317456952908,-0.4077987849500997,0.5741045747677238,Distraction
28.54,1.8758399479177539,3.5187755102040814,32.0,23.0,9.0,-0.10204081632653061,1.9192355829402037,-0.4901643661572903,0.5962674308573215,Distraction
27.46,2.815481979255098,7.926938775510203,32.0,22.0,10.0,-0.12244897959183673,1.6737182492908305,-0.4818672774355708,-0.8159943974441259,Distraction
24.52,3.435944453234698,11.805714285714286,32.0,18.0,14.0,-0.08163265306122448,2.448129104020902,0.6281264863706394,-0.35652317171972836,Distraction
23.06,2.0344983837470574,4.139183673469388,29.0,18.0,11.0,0.0,2.5475077857324298,0.32434079411883676,0.797631920718683,Distraction
23.2,1.6781914463529615,2.816326530612245,27.0,18.0,9.0,0.04081632653061224,2.1088654815623684,0.021589839548230363,1.0502721580930166,Distraction
23.44,1.8423587365889722,3.394285714285714,26.0,18.0,8.0,0.061224489795918366,2.582580289091577,-0.339271669868917,0.1239900075328837,Distraction
24.42,1.8853895824340974,3.55469387755102,29.0,20.0,9.0,0.16326530612244897,2.427284859005123,-0.03226276403144999,-0.31903008217775985,Distraction
24.92,1.8164778657431238,3.299591836734694,29.0,22.0,7.0,-0.02040816326530612,2.189863437344684,0.08097024242122139,-0.9149369157404483,Distraction
24.66,1.5985963230539573,2.5555102040816324,28.0,22.0,6.0,-0.08163265306122448,1.9360883633683956,-0.10048645556944132,-0.5887940602085209,Distraction
26.06,2.675741362077937,7.159591836734693,34.0,22.0,12.0,0.16326530612244897,2.179186693217994,0.6456617508600863,0.04720078429256169,Distraction
28.36,2.2475383359196726,5.051428571428572,34.0,23.0,11.0,0.04081632653061224,2.490464948587233,-0.6060282621254086,0.7547977408891278,Distraction
28.48,1.9403344967256737,3.7648979591836738,32.0,22.0,10.0,-0.04081632653061224,2.4657588447676244,-1.085980840943008,2.1887653299003142,Distraction
28.16,1.8774711606796182,3.5248979591836727,32.0,22.0,10.0,-0.061224489795918366,2.376828303925007,-0.8965796599671193,1.9574393106858823,Distraction
28.6,1.5907898179514348,2.5306122448979593,34.0,26.0,8.0,0.0,2.32992949004287,0.6020036585070806,1.0939485686452484,Distraction
28.44,1.728040060004279,2.986122448979592,34.0,25.0,9.0,-0.02040816326530612,2.104318164024529,0.26612950710458244,0.9423528549706548,Distraction
30.14,9.066669167666722,82.20448979591836,74.0,18.0,56.0,0.8571428571428571,6.718843437888484,4.263706186155602,19.054906226987107,Distraction
49.12,19.360848353819414,374.84244897959195,74.0,18.0,56.0,0.7346938775510204,8.50876021618268,-0.12654540268240919,-1.889211633609609,Distraction
66.12,3.6232807323344574,13.128163265306123,73.0,60.0,13.0,0.1836734693877551,6.708731652344851,0.10562111155927746,-1.4155161532672025,Distraction
65.84,3.4896932793117315,12.177959183673467,71.0,60.0,11.0,-0.10204081632653061,6.572189080090169,0.1723949341494932,-1.4241367947141268,Distraction
65.48,3.7970987850822984,14.417959183673467,77.0,59.0,18.0,0.061224489795918366,6.938235273086836,0.6232893415223939,0.10346504161473558,Distraction
65.2,3.551372255616015,12.612244897959183,77.0,59.0,18.0,-0.14285714285714285,6.197431989566817,0.705661862735463,0.9631136650334993,Distraction
65.28,2.871677316873346,8.246530612244898,70.0,60.0,10.0,0.02040816326530612,5.164596101790269,0.04082257461294588,-0.9952170302040155,Distraction
65.32,2.518827067489622,6.344489795918367,70.0,61.0,9.0,-0.16326530612244897,4.427866021125891,0.2446577819053111,-1.0282812258338088,Distraction
65.08,2.3285276069496215,5.422040816326531,69.0,60.0,9.0,0.04081632653061224,3.96391469910419,0.010458370587697143,-0.6302822801223202,Distraction
64.28,2.579669334924734,6.654693877551021,69.0,57.0,12.0,-0.08163265306122448,4.02966922577249,-0.31578312542373477,0.25440638728865617,Distraction
63.88,2.7303285292343524,7.454693877551021,70.0,57.0,13.0,0.12244897959183673,4.368872516304801,-0.08816501220170878,-0.0572436839685424,Distraction
65.46,2.9430651798866476,8.661632653061226,71.0,59.0,12.0,-0.04081632653061224,4.856971356944822,-0.007977771287930561,-0.6483290456264852,Distraction
66.72,2.6576036466819395,7.062857142857144,71.0,62.0,9.0,0.10204081632653061,5.087980626484036,0.17872374782089354,-1.4931010628270256,Distraction
66.64,2.601098668969381,6.765714285714285,71.0,62.0,9.0,-0.04081632653061224,4.84434946949439,0.2686253508206558,-1.3103111540639616,Distraction
66.48,3.345664267041016,11.1934693877551,72.0,56.0,16.0,0.12244897959183673,6.163197729052421,-0.7069257965288742,0.8226366583458384,Distraction
66.28,3.4288095155429024,11.756734693877554,72.0,56.0,16.0,-0.14285714285714285,6.2105900340811875,-0.6850359539894757,0.48204084538962766,Distraction
66.0,2.747912008810192,7.551020408163265,71.0,61.0,10.0,0.061224489795918366,4.883993695633942,-0.04917738803203047,-0.8972887493589043,Distraction
66.4,2.7921171836702947,7.795918367346939,73.0,61.0,12.0,-0.02040816326530612,5.132886350035655,0.25431544857224914,-0.8147938565513875,Distraction
66.62,3.2881357536899047,10.811836734693877,80.0,62.0,18.0,0.08163265306122448,5.8198700269303565,1.5712961976308724,4.056323931852544,Distraction
65.52,3.2150157901030973,10.336326530612244,80.0,60.0,20.0,-0.12244897959183673,5.239694075277578,2.020755849764,7.27453629892894,Distraction
75.6,74.604809168179,5565.877551020407,592.0,48.0,544.0,-0.2857142857142857,106.87719445175173,7.0458747837821285,49.76017271610249,Distraction
66.14,76.60980115267928,5869.061632653059,592.0,42.0,550.0,-0.42857142857142855,106.85236811333931,6.864635476196171,48.01954641183946,Distraction
45.22,1.5556349186104046,2.4200000000000004,48.0,42.0,6.0,-0.04081632653061224,2.0599106744400886,-0.34895094608149285,-0.7001807301648149,Distraction
44.62,1.7483519937007967,3.0567346938775506,48.0,41.0,7.0,-0.04081632653061224,2.3643541955854297,-0.1969311568144006,-0.7661239088288601,Distraction
44.74,1.6636571467825982,2.767755102040816,48.0,41.0,7.0,-0.061224489795918366,2.22608068930994,-0.45400517344742924,-0.5745412303491877,Distraction
45.56,1.2803060858518902,1.6391836734693879,48.0,43.0,5.0,-0.061224489795918366,1.695229359779199,-0.1997390268306953,-0.032424130721328215,Distraction
45.72,1.2460549992775158,1.5526530612244898,48.0,42.0,6.0,0.0,1.4568627181693672,-0.5603383545641404,0.9293118265158524,Distraction
45.32,1.707606033998164,2.9159183673469387,48.0,41.0,7.0,0.061224489795918366,1.6587204715278447,-0.5242993610319842,-0.06502789876938131,Distraction
45.4,1.840585532389304,3.387755102040817,48.0,41.0,7.0,-0.02040816326530612,2.045301194508988,-0.5400324440908495,-0.3411300933032333,Distraction
44.6,1.8844151368961315,3.5510204081632657,48.0,41.0,7.0,0.02040816326530612,2.0252467314375964,-0.38122746444341615,-0.8408503470201798,Distraction
45.14,2.1760289613919035,4.735102040816326,48.0,41.0,7.0,0.08163265306122448,1.5886939147778418,-0.347823682867961,-0.9704263780876499,Distraction
46.34,1.7215323027430403,2.9636734693877544,49.0,42.0,7.0,0.061224489795918366,2.0244239620632234,-0.7795371281716799,0.032405944108040874,Distraction
46.94,1.9837091623562984,3.9351020408163264,51.0,42.0,9.0,0.02040816326530612,2.1617245186718956,-0.6815969083634661,0.3775966737875187,Distraction
47.4,1.385051387833237,1.9183673469387754,51.0,43.0,8.0,-0.02040816326530612,1.4637078430237638,-0.3360348475178218,1.7319644972693906,Distraction
46.24,1.4078497136862764,1.9820408163265306,48.0,42.0,6.0,-0.02040816326530612,1.7436742337382716,-0.8579659733388261,0.8610477817796713,Distraction
45.82,1.5345011819972705,2.35469387755102,48.0,42.0,6.0,-0.04081632653061224,1.9268159594974972,-0.5671820201487658,-0.1427923076951534,Distraction
45.46,2.2334196348438695,4.988163265306123,48.0,37.0,11.0,0.061224489795918366,2.216893977795962,-1.1814873552449998,2.50483228917635,Distraction
45.02,2.1898653392575613,4.7955102040816335,48.0,37.0,11.0,-0.02040816326530612,2.32545625032557,-0.901025892779819,2.157651156185805,Distraction
45.04,1.5380878667079738,2.3657142857142857,48.0,41.0,7.0,-0.08163265306122448,1.9570566685284658,-0.06960368979528934,0.058380108178000434,Distraction
44.94,1.6339510146780247,2.6697959183673468,48.0,42.0,6.0,-0.02040816326530612,2.1332144559409403,-0.07525023976944167,-0.5375390481964253,Distraction
55.48,76.61812009264266,5870.336326530612,586.0,37.0,549.0,0.061224489795918366,108.125476648852,7.053746213674918,49.833518876127386,Distraction
52.0,77.16851425184196,5954.9795918367345,586.0,37.0,549.0,-0.16326530612244897,108.11829253726914,7.040261920230561,49.702316028393255,Distraction
37.38,1.5103723017176656,2.281224489795919,41.0,34.0,7.0,-0.04081632653061224,1.4977422964823486,-0.5378505844106901,0.2541148477960431,Distraction
37.0,1.8182745801939795,3.306122448979592,42.0,33.0,9.0,0.0,2.32992949004287,0.2970527458688343,0.6439088813005283,Distraction
37.76,1.648252011640681,2.716734693877551,42.0,33.0,9.0,0.10204081632653061,2.2153904889978633,-0.11138694125860256,1.3681412463552558,Distraction
38.44,1.7975039382886662,3.231020408163265,44.0,35.0,9.0,0.04081632653061224,2.0097637557730903,0.991071698090815,1.4158408058191085,Distraction
40.08,3.0428236081317763,9.258775510204082,46.0,35.0,11.0,0.08163265306122448,2.1460617437327776,0.5546813696515971,-0.7297429655753334,Distraction
42.64,2.7011713256682266,7.296326530612244,46.0,35.0,11.0,0.14285714285714285,1.979486637221574,-0.8106467222395789,-0.02147118530483194,Distraction
43.76,1.450685974261269,2.1044897959183673,47.0,41.0,6.0,-0.02040816326530612,1.8570307209922163,0.020455264989576973,-0.5624515928349525,Distraction
42.98,1.8897143721111043,3.5710204081632653,47.0,38.0,9.0,-0.02040816326530612,1.9638549753011278,-0.44261179771836306,0.55407761779911,Distraction
42.56,1.8861471364684579,3.5575510204081633,46.0,38.0,8.0,0.0,2.080031396937291,-0.7148567010591147,0.3549869275985924,Distraction
42.28,2.6729178430917715,7.144489795918368,48.0,35.0,13.0,0.02040816326530612,2.2900832880172306,-0.8473338428894803,0.7594652017614991,Distraction
41.76,2.7446422762337894,7.533061224489796,48.0,35.0,13.0,0.0,2.2038926600773587,-0.5280216715537598,0.11092540446816868,Distraction
42.48,1.9612574059120587,3.846530612244898,46.0,37.0,9.0,0.08163265306122448,1.871774610252751,-0.881842622136654,0.9007427793972544,Distraction
42.88,1.5204725366457224,2.3118367346938773,46.0,39.0,7.0,0.0,2.2038926600773587,-0.2245715026284988,0.4947569671529979,Distraction
43.14,1.7958000888694916,3.2248979591836737,48.0,39.0,9.0,0.08163265306122448,2.328498988302467,0.20003712127735176,0.7506249086049013,Distraction
43.64,1.6383167070664517,2.684081632653062,48.0,39.0,9.0,-0.08163265306122448,2.078428907179431,0.581933343601518,1.73890715977549,Distraction
43.48,1.358871080067899,1.8465306122448981,48.0,41.0,7.0,-0.02040816326530612,1.622416890967493,0.7809637105759557,1.2810038555524672,Distraction
43.8,1.5518257844571737,2.4081632653061225,48.0,41.0,7.0,0.02040816326530612,1.8570307209922163,0.416403985002743,-0.01796989126381776,Distraction
43.92,2.058729546817351,4.238367346938776,48.0,37.0,11.0,-0.12244897959183673,2.2281378063601927,-0.8822684275995468,1.5997221543719462,Distraction
37.52,2.2609371363870068,5.111836734693878,42.0,33.0,9.0,-0.14285714285714285,2.3647064796066926,0.1769848892652958,-0.2992292811623658,Distraction
35.9,2.1404748662530992,4.581632653061224,42.0,33.0,9.0,-0.10204081632653061,2.3668190826006534,0.7985864011846537,0.8807358794973918,Distraction
35.9,1.6690459207925603,2.7857142857142856,41.0,32.0,9.0,0.10204081632653061,2.3408083198268845,0.10973345961818563,0.9283645977590336,Distraction
35.42,1.8853895824340974,3.55469387755102,41.0,32.0,9.0,0.02040816326530612,2.7217176143344224,0.5767559057457472,0.3627140789793173,Distraction
32.32,2.52691632676054,6.385306122448981,41.0,28.0,13.0,-0.02040816326530612,2.3775291231364406,0.9828722353981136,1.7827883282210637,Distraction
31.52,1.4461772268392872,2.091428571428571,35.0,28.0,7.0,0.02040816326530612,2.226828951747647,-0.14689188160800515,0.16946061361526876,Distraction
31.18,1.063110568865089,1.130204081632653,33.0,29.0,4.0,0.0,1.4708043058552858,-0.48118844227546087,-0.48825823222091413,Distraction
31.78,1.632451518172492,2.6648979591836737,38.0,27.0,11.0,-0.061224489795918366,2.170377219778844,0.5165938674841958,4.784753207092287,Distraction
30.64,2.3969368207044965,5.74530612244898,38.0,23.0,15.0,-0.04081632653061224,2.6723007260309775,-0.08278184292797162,2.2770334264010756,Distraction
31.22,1.9927419321536006,3.971020408163265,35.0,26.0,9.0,0.02040816326530612,2.199163068248848,-0.7843243951353294,0.4603605438334566,Distraction
32.12,1.5861646722036584,2.515918367346939,35.0,26.0,9.0,0.061224489795918366,1.420091449560392,-1.675186722580698,4.242544560766838,Distraction
12.010742567045973,17.448705840882628,6.705722454399267,47.46,-0.3673469387755102,47.82734693877551,-0.11155578817961052,1.850184118158678,0.4396340614674444,2.847757043070982,Normal
41.71931576419367,422.29350077658734,178540.54127845736,5978.738367346938,-11.142857142857142,5989.8812244897945,-0.02036258493285764,603.6438207786058,1.7112989687198208,37.27099084809481,Normal
102.50662455519077,727.4902452613875,514110.20448422397,6015.263673469386,-11.26530612244898,6026.528979591835,0.029711758946074262,853.7991639077433,0.5818709238824888,12.133331479901106,Normal
76.83065951046532,595.7328583495665,350449.5473985897,6015.263673469386,-11.26530612244898,6026.528979591835,0.2584418050131899,603.8301506729472,0.7853489150640822,23.179805334493267,Stress
21.55398908600253,41.34723765140203,1378.3890016525258,281.17809771279525,-1.0336496659721643,282.2117473787674,0.0666960304923383,29.277487778784316,-0.15072840777490737,6.506793635679903,Stress
18.114539868495136,32.68373311549853,928.0317548836583,281.17809771279525,-1.0336496659721643,282.2117473787674,-0.22354657515514822,28.927855313809285,-0.07912631989879793,26.48571450935697,Distraction
12.471389497301448,8.693783838839693,21.294363065025387,28.608559085791565,-0.2857142857142857,28.89427337150585,-0.11511562269404874,2.1927968988339632,-0.3161154558289776,1.1107272016168004,Panic
9.890154654261057,9.822494362692742,29.832037553103206,29.1,-0.2857142857142857,29.385714285714286,-0.10672028064361326,2.766190993798027,0.8327471301429663,1.0908287287960583,Panic
73.27220443265321,569.8621082683837,319461.12147843005,5869.061632653059,-0.4285714285714285,5869.4902040816305,30.449223475745935,397.7251822253016,2.9642980480874885,12.053865118312466,Distraction
135.05183846479915,814.4946083146402,632828.0055914979,5954.979591836735,-0.4285714285714285,5955.408163265307,0.09674534255779273,831.4352188923889,2.1792861011736013,6.549925203026828,Distraction
71.55307863730125,588.8348914442183,342135.048684061,5954.979591836735,-0.1632653061224489,5955.142857142858,-0.06896277488003093,597.1185855307141,1.9464339236934367,12.044447844171987,Distraction
21748.39141106877,125491.13536017695,14548225843.936068,814611.9785086996,-0.2112294955118901,814612.189738195,4131.16648141445,92753.65163915457,2.1508066174644083,4.122315718177746,Distraction
14524972.720364539,144514197.0078618,2.0558231127502108e+16,1448830208.289838,-0.5018835124058325,1448830208.7917216,-0.1845371082044689,146343143.2589563,5.386636459066494,29.153720079036972,Normal
14506252.59541332,144516033.81333426,2.0560431555542184e+16,1448830208.289838,-19.69127845188396,1448830227.9811165,-4129.579091581908,146343117.11823845,4.279233787135401,22.771855053210885,Distraction
3059.060592059317,30121.92054643499,893069062.6166785,349588.6888189359,-19.69127845188396,349608.38009738777,0.1522004115811099,31412.10827609657,1.459471710802338,16.239393176822347,Fatigue
72.46729929751402,623.7761588046926,382941.7281365679,6340.112653061224,-11.510204081632653,6351.622857142856,-0.1765116034579033,893.7956131874283,1.779222572119814,18.43729166047588,Stress
97.68241640545475,688.214032630052,460271.62752511335,6340.112653061224,-11.510204081632653,6351.622857142856,0.09815924596426535,988.9940180994694,1.0789380676203677,9.905319794046637,Panic
98.09131882644279,673.4584852630755,441009.12864607957,6015.263673469386,-11.26530612244898,6026.528979591835,0.07656880586411803,968.0317309628983,0.9821488350672289,9.988374530318268,Distraction
43.012626072361805,424.92688186188,180783.1610965659,6015.263673469386,-11.26530612244898,6026.528979591835,0.21029471647680775,607.1701402430197,2.377809295672008,38.86213352958212,Stress
18.134404707359284,32.42075343994712,183.1443013169115,97.64,-0.1632653061224489,97.80326530612246,0.25937946002239415,4.194653099852793,0.5487002948963495,1.967002370348024,Distraction
16.220556184192972,35.07025838669106,484.0309666893269,97.64,-0.0612244897959183,97.70122448979592,-0.46035234252381463,6.942161411552829,-0.21780888987912075,-0.33086191347151384,Panic
4.591028239388837,20.194009705215414,354.35309863353245,97.48,-0.0612244897959183,97.54122448979592,-0.5040346807263778,6.907646203542755,0.6056721008170416,4.550749454342815,Normal
97.4923807859785,606.9471906142744,349588.6888189359,6213.310399999999,0.0039039499257654,6213.306496050073,-19.69127845188396,805.8296102559675,2.4467746281532228,6.142497891568238,Normal
78.0036019333322,504.2743507086589,245232.06028282573,5894.958399999999,0.0038970095590857,5894.954502990439,0.05204604203301031,720.5475723157342,2.9684813093375753,10.323452535531436,Normal
98.08,1.35285035448591,1.8302040816326526,99.0,90.0,9.0,0.02040816326530612,1.8788815161606376,-4.6840013591933,26.868160792786878,Stress
98.14,0.8332380897952962,0.6942857142857142,99.0,95.0,4.0,0.02040816326530612,0.999791731748236,-2.036740720178644,6.666218067000257,Stress
97.98,0.8204030865920703,0.6730612244897959,99.0,95.0,4.0,0.0,0.9689042833036098,-2.041254270235575,6.21120619075475,Stress
98.12,0.6590035768383312,0.43428571428571433,99.0,96.0,3.0,-0.02040816326530612,0.95809751790249,-0.5754586722088741,1.1943220663641352,Stress
98.1,0.7354021529276429,0.5408163265306123,99.0,95.0,4.0,0.0,1.0301575072754257,-1.4431841822760998,5.341182975693583,Stress
97.9,1.2163847404233143,1.4795918367346939,99.0,92.0,7.0,0.02040816326530612,1.449698011034942,-3.274258948121654,12.926469501859554,Stress
97.9,1.2330483215451478,1.5204081632653061,99.0,92.0,7.0,-0.061224489795918366,1.4902152051860151,-3.136494812776842,12.09377668439323,Stress
98.08,0.9441549509633317,0.8914285714285712,99.0,95.0,4.0,0.0,1.228903609577518,-1.9829930938162874,5.035257721683648,Stress
98.12,0.9612916480720414,0.9240816326530614,99.0,95.0,4.0,-0.04081632653061224,1.177322865457629,-1.971636833631772,4.847092026676215,Stress
98.04,1.2115094312636678,1.4677551020408162,99.0,92.0,7.0,-0.02040816326530612,1.6473825363763726,-2.94852307611898,12.384488163322201,Stress
97.96,1.3241863115721677,1.753469387755102,99.0,92.0,7.0,0.04081632653061224,1.6531871960064193,-2.3958882470925507,7.8457149372667185,Stress
98.06,0.9775020225460573,0.9555102040816328,99.0,95.0,4.0,0.0,1.212183053462653,-1.4894034826753242,2.610581988832415,Stress
98.26,0.6642473107178669,0.4412244897959184,99.0,96.0,3.0,0.02040816326530612,0.999791731748236,-0.7791921922341343,1.449015298266394,Stress
98.14,0.9478224237370497,0.8983673469387754,99.0,93.0,6.0,-0.02040816326530612,1.3922496245559624,-3.2861857912932697,17.201058829718004,Stress
98.08,1.0659861774958646,1.1363265306122448,99.0,93.0,6.0,0.0,1.538618516324144,-2.691978685602275,10.651422636478424,Stress
98.0,1.0101525445522108,1.0204081632653061,99.0,94.0,5.0,-0.02040816326530612,1.3775132269947923,-2.2273863607376247,6.422127659574468,Stress
97.98,1.0200040015927907,1.040408163265306,99.0,94.0,5.0,-0.02040816326530612,1.3922496245559624,-2.242412298271523,6.139608663230941,Stress
98.2,0.8806305718527109,0.7755102040816326,99.0,95.0,4.0,0.0,1.2777531299998799,-2.0918025356335272,6.03402929215539,Stress
98.02,1.0398194505758767,1.0812244897959182,99.0,95.0,4.0,-0.04081632653061224,1.5380770352176956,-1.629526150038881,2.7222160565220186,Stress
32.54,79.60315089651328,6336.661632653063,583.0,14.0,569.0,-11.571428571428571,79.45143555811248,7.024637287222477,49.55391568957725,Stress
21.12,5.850658431461595,34.23020408163265,30.0,10.0,20.0,0.2857142857142857,11.264899430695042,0.03779911631873473,-1.641496835809626,Stress
21.4,6.243363823832046,38.9795918367347,32.0,10.0,22.0,-0.24489795918367346,11.882984941168472,0.05912036492812158,-1.5792671819256543,Stress
21.56,6.36687858036753,40.537142857142854,32.0,12.0,20.0,0.2857142857142857,11.972758194146836,0.19967409158484323,-1.6673969474144315,Stress
22.66,6.747970216355162,45.535102040816334,39.0,13.0,26.0,-0.2653061224489796,12.538553622611555,0.3295159461172692,-1.1734164528105921,Stress
22.68,6.532305902831195,42.671020408163265,39.0,15.0,24.0,0.2653061224489796,12.171856984754193,0.40046586387558697,-1.054004963744577,Stress
22.02,5.589677074386174,31.24448979591837,33.0,15.0,18.0,-0.24489795918367346,10.67809241590692,0.06270446677867633,-1.6602416367911377,Stress
21.82,5.332572224603455,28.43632653061224,29.0,15.0,14.0,0.22448979591836735,10.22055812630412,-0.021068464371895187,-1.8113111852111257,Stress
21.16,5.308291550364719,28.17795918367347,29.0,13.0,16.0,-0.1836734693877551,10.342449615861954,0.1183966034469181,-1.791645950271744,Stress
20.58,4.785565029655456,22.901632653061228,28.0,10.0,18.0,0.12244897959183673,9.108490439372027,-0.05146952361097842,-1.257450468518181,Stress
20.16,4.296937685071516,18.463673469387757,33.0,10.0,23.0,-0.14285714285714285,7.748600927040353,0.37607727952556236,0.4027174715434687,Stress
20.36,3.6126760955597126,13.051428571428568,33.0,16.0,17.0,0.10204081632653061,6.328571099513645,0.9184035831723836,1.4254211220629056,Stress
20.6,2.9277002188455996,8.571428571428571,27.0,16.0,11.0,-0.04081632653061224,5.118829520519472,0.11283844593467257,-1.0349645390070923,Stress
20.5,2.7497680792743084,7.561224489795919,29.0,16.0,13.0,0.16326530612244897,4.432472653900061,0.5674628979745613,0.6168782910648343,Stress
20.52,2.8872697363793782,8.336326530612244,30.0,16.0,14.0,-0.22448979591836735,4.092129359987959,1.2345175070760266,2.213877536788135,Stress
20.44,3.0583442232284943,9.353469387755101,30.0,16.0,14.0,0.22448979591836735,4.5502424520397655,1.13757553754853,1.4044148462572794,Stress
20.66,2.931949271493667,8.596326530612245,29.0,16.0,13.0,-0.14285714285714285,4.403152859263555,0.7495046508115594,0.42159863294698763,Stress
21.02,3.461095733069137,11.979183673469388,34.0,16.0,18.0,0.24489795918367346,4.967365384903621,1.609871383173771,3.5989274269243667,Stress
19.92,3.3614865516218706,11.299591836734693,34.0,15.0,19.0,-0.061224489795918366,5.116632196204549,2.2582513345030057,6.8732219912448365,Stress
33.58,78.63246720000068,6183.064897959182,578.0,16.0,562.0,-11.326530612244898,76.49766910017105,7.051932101428217,49.814880725785514,Panic
21.54,1.9816505180051813,3.926938775510204,26.0,16.0,10.0,-0.04081632653061224,2.0299711838054213,-0.12728515580641547,0.5449849007357837,Panic
21.82,1.7692382772347686,3.130204081632652,25.0,17.0,8.0,-0.061224489795918366,2.6833436594112,-0.10703266047569901,0.19042195192204847,Panic
22.66,2.0465002480591403,4.188163265306122,26.0,17.0,9.0,0.12244897959183673,2.715282922540068,-0.38124182056780853,0.09353613736668542,Panic
23.72,1.7028187915144388,2.899591836734694,27.0,19.0,8.0,-0.08163265306122448,1.9880945106869476,-0.29086145238410915,0.009578170876363146,Panic
23.12,2.1346509536403255,4.5567346938775515,27.0,18.0,9.0,-0.04081632653061224,1.989351075340382,-0.3594441092064907,-0.1714114128760631,Panic
21.9,2.261027398763488,5.112244897959184,27.0,17.0,10.0,0.02040816326530612,2.428485678472411,-0.12469381304211168,-0.3499849581001073,Panic
21.24,2.3609060868701253,5.573877551020408,26.0,17.0,9.0,0.061224489795918366,2.5746659245567605,0.2918531107275939,-0.701019405655178,Panic
21.84,2.418972627259054,5.8514285714285705,27.0,18.0,9.0,0.04081632653061224,2.372970098571205,0.113889365093227,-0.7239902273137511,Panic
21.94,2.4024647208010936,5.771836734693878,27.0,17.0,10.0,-0.04081632653061224,2.710216375679025,-0.42325207241466556,-0.2717054989062979,Panic
